jis_prefecture_code,jis_prefecture_code_no_cd,prifecture_kanji,city_kanji,prifecture_kana_hankaku,city_kana_hankaku,prefecture_kana_zenkaku,city_kana_zenkaku,is_designated,is_designated_figure
082295,08229,茨城県,稲敷市,ｲﾊﾞﾗｷｹﾝ,ｲﾅｼｷｼ,イバラキケン,イナシキシ,false,0
082309,08230,茨城県,かすみがうら市,ｲﾊﾞﾗｷｹﾝ,ｶｽﾐｶﾞｳﾗｼ,イバラキケン,カスミガウラシ,false,0
082317,08231,茨城県,桜川市,ｲﾊﾞﾗｷｹﾝ,ｻｸﾗｶﾞﾜｼ,イバラキケン,サクラガワシ,false,0
082325,08232,茨城県,神栖市,ｲﾊﾞﾗｷｹﾝ,ｶﾐｽｼ,イバラキケン,カミスシ,false,0
082333,08233,茨城県,行方市,ｲﾊﾞﾗｷｹﾝ,ﾅﾒｶﾞﾀｼ,イバラキケン,ナメガタシ,false,0
082341,08234,茨城県,鉾田市,ｲﾊﾞﾗｷｹﾝ,ﾎｺﾀｼ,イバラキケン,ホコタシ,false,0
082350,08235,茨城県,つくばみらい市,ｲﾊﾞﾗｷｹﾝ,ﾂｸﾊﾞﾐﾗｲｼ,イバラキケン,ツクバミライシ,false,0
082368,08236,茨城県,小美玉市,ｲﾊﾞﾗｷｹﾝ,ｵﾐﾀﾏｼ,イバラキケン,オミタマシ,false,0
083020,08302,茨城県,茨城町,ｲﾊﾞﾗｷｹﾝ,ｲﾊﾞﾗｷﾏﾁ,イバラキケン,イバラキマチ,false,0
083097,08309,茨城県,大洗町,ｲﾊﾞﾗｷｹﾝ,ｵｵｱﾗｲﾏﾁ,イバラキケン,オオアライマチ,false,0
083101,08310,茨城県,城里町,ｲﾊﾞﾗｷｹﾝ,ｼﾛｻﾄﾏﾁ,イバラキケン,シロサトマチ,false,0
083411,08341,茨城県,東海村,ｲﾊﾞﾗｷｹﾝ,ﾄｳｶｲﾑﾗ,イバラキケン,トウカイムラ,false,0
083640,08364,茨城県,大子町,ｲﾊﾞﾗｷｹﾝ,ﾀﾞｲｺﾞﾏﾁ,イバラキケン,ダイゴマチ,false,0
084425,08442,茨城県,美浦村,ｲﾊﾞﾗｷｹﾝ,ﾐﾎﾑﾗ,イバラキケン,ミホムラ,false,0
084433,08443,茨城県,阿見町,ｲﾊﾞﾗｷｹﾝ,ｱﾐﾏﾁ,イバラキケン,アミマチ,false,0
084476,08447,茨城県,河内町,ｲﾊﾞﾗｷｹﾝ,ｶﾜﾁﾏﾁ,イバラキケン,カワチマチ,false,0
085219,08521,茨城県,八千代町,ｲﾊﾞﾗｷｹﾝ,ﾔﾁﾖﾏﾁ,イバラキケン,ヤチヨマチ,false,0
085421,08542,茨城県,五霞町,ｲﾊﾞﾗｷｹﾝ,ｺﾞｶﾏﾁ,イバラキケン,ゴカマチ,false,0
085464,08546,茨城県,境町,ｲﾊﾞﾗｷｹﾝ,ｻｶｲﾏﾁ,イバラキケン,サカイマチ,false,0
085642,08564,茨城県,利根町,ｲﾊﾞﾗｷｹﾝ,ﾄﾈﾏﾁ,イバラキケン,トネマチ,false,0
090000,09000,栃木県,,ﾄﾁｷﾞｹﾝ,,トチギケン,,false,0
092011,09201,栃木県,宇都宮市,ﾄﾁｷﾞｹﾝ,ｳﾂﾉﾐﾔｼ,トチギケン,ウツノミヤシ,false,0
092029,09202,栃木県,足利市,ﾄﾁｷﾞｹﾝ,ｱｼｶｶﾞｼ,トチギケン,アシカガシ,false,0
092037,09203,栃木県,栃木市,ﾄﾁｷﾞｹﾝ,ﾄﾁｷﾞｼ,トチギケン,トチギシ,false,0
092045,09204,栃木県,佐野市,ﾄﾁｷﾞｹﾝ,ｻﾉｼ,トチギケン,サノシ,false,0
092053,09205,栃木県,鹿沼市,ﾄﾁｷﾞｹﾝ,ｶﾇﾏｼ,トチギケン,カヌマシ,false,0
092061,09206,栃木県,日光市,ﾄﾁｷﾞｹﾝ,ﾆｯｺｳｼ,トチギケン,ニッコウシ,false,0
092088,09208,栃木県,小山市,ﾄﾁｷﾞｹﾝ,ｵﾔﾏｼ,トチギケン,オヤマシ,false,0
092096,09209,栃木県,真岡市,ﾄﾁｷﾞｹﾝ,ﾓｵｶｼ,トチギケン,モオカシ,false,0
092100,09210,栃木県,大田原市,ﾄﾁｷﾞｹﾝ,ｵｵﾀﾜﾗｼ,トチギケン,オオタワラシ,false,0
092118,09211,栃木県,矢板市,ﾄﾁｷﾞｹﾝ,ﾔｲﾀｼ,トチギケン,ヤイタシ,false,0
092134,09213,栃木県,那須塩原市,ﾄﾁｷﾞｹﾝ,ﾅｽｼｵﾊﾞﾗｼ,トチギケン,ナスシオバラシ,false,0
092142,09214,栃木県,さくら市,ﾄﾁｷﾞｹﾝ,ｻｸﾗｼ,トチギケン,サクラシ,false,0
092151,09215,栃木県,那須烏山市,ﾄﾁｷﾞｹﾝ,ﾅｽｶﾗｽﾔﾏｼ,トチギケン,ナスカラスヤマシ,false,0
092169,09216,栃木県,下野市,ﾄﾁｷﾞｹﾝ,ｼﾓﾂｹｼ,トチギケン,シモツケシ,false,0
093017,09301,栃木県,上三川町,ﾄﾁｷﾞｹﾝ,ｶﾐﾉｶﾜﾏﾁ,トチギケン,カミノカワマチ,false,0
093424,09342,栃木県,益子町,ﾄﾁｷﾞｹﾝ,ﾏｼｺﾏﾁ,トチギケン,マシコマチ,false,0
093432,09343,栃木県,茂木町,ﾄﾁｷﾞｹﾝ,ﾓﾃｷﾞﾏﾁ,トチギケン,モテギマチ,false,0
093441,09344,栃木県,市貝町,ﾄﾁｷﾞｹﾝ,ｲﾁｶｲﾏﾁ,トチギケン,イチカイマチ,false,0
093459,09345,栃木県,芳賀町,ﾄﾁｷﾞｹﾝ,ﾊｶﾞﾏﾁ,トチギケン,ハガマチ,false,0
093611,09361,栃木県,壬生町,ﾄﾁｷﾞｹﾝ,ﾐﾌﾞﾏﾁ,トチギケン,ミブマチ,false,0
093645,09364,栃木県,野木町,ﾄﾁｷﾞｹﾝ,ﾉｷﾞﾏﾁ,トチギケン,ノギマチ,false,0
093840,09384,栃木県,塩谷町,ﾄﾁｷﾞｹﾝ,ｼｵﾔﾏﾁ,トチギケン,シオヤマチ,false,0
093866,09386,栃木県,高根沢町,ﾄﾁｷﾞｹﾝ,ﾀｶﾈｻﾞﾜﾏﾁ,トチギケン,タカネザワマチ,false,0
094072,09407,栃木県,那須町,ﾄﾁｷﾞｹﾝ,ﾅｽﾏﾁ,トチギケン,ナスマチ,false,0
094111,09411,栃木県,那珂川町,ﾄﾁｷﾞｹﾝ,ﾅｶｶﾞﾜﾏﾁ,トチギケン,ナカガワマチ,false,0
100005,10000,群馬県,,ｸﾞﾝﾏｹﾝ,,グンマケン,,false,0
102016,10201,群馬県,前橋市,ｸﾞﾝﾏｹﾝ,ﾏｴﾊﾞｼｼ,グンマケン,マエバシシ,false,0
102024,10202,群馬県,高崎市,ｸﾞﾝﾏｹﾝ,ﾀｶｻｷｼ,グンマケン,タカサキシ,false,0
102032,10203,群馬県,桐生市,ｸﾞﾝﾏｹﾝ,ｷﾘｭｳｼ,グンマケン,キリュウシ,false,0
102041,10204,群馬県,伊勢崎市,ｸﾞﾝﾏｹﾝ,ｲｾｻｷｼ,グンマケン,イセサキシ,false,0
102059,10205,群馬県,太田市,ｸﾞﾝﾏｹﾝ,ｵｵﾀｼ,グンマケン,オオタシ,false,0
102067,10206,群馬県,沼田市,ｸﾞﾝﾏｹﾝ,ﾇﾏﾀｼ,グンマケン,ヌマタシ,false,0
102075,10207,群馬県,館林市,ｸﾞﾝﾏｹﾝ,ﾀﾃﾊﾞﾔｼｼ,グンマケン,タテバヤシシ,false,0
102083,10208,群馬県,渋川市,ｸﾞﾝﾏｹﾝ,ｼﾌﾞｶﾜｼ,グンマケン,シブカワシ,false,0
102091,10209,群馬県,藤岡市,ｸﾞﾝﾏｹﾝ,ﾌｼﾞｵｶｼ,グンマケン,フジオカシ,false,0
102105,10210,群馬県,富岡市,ｸﾞﾝﾏｹﾝ,ﾄﾐｵｶｼ,グンマケン,トミオカシ,false,0
102113,10211,群馬県,安中市,ｸﾞﾝﾏｹﾝ,ｱﾝﾅｶｼ,グンマケン,アンナカシ,false,0
102121,10212,群馬県,みどり市,ｸﾞﾝﾏｹﾝ,ﾐﾄﾞﾘｼ,グンマケン,ミドリシ,false,0
103446,10344,群馬県,榛東村,ｸﾞﾝﾏｹﾝ,ｼﾝﾄｳﾑﾗ,グンマケン,シントウムラ,false,0
103454,10345,群馬県,吉岡町,ｸﾞﾝﾏｹﾝ,ﾖｼｵｶﾏﾁ,グンマケン,ヨシオカマチ,false,0
103667,10366,群馬県,上野村,ｸﾞﾝﾏｹﾝ,ｳｴﾉﾑﾗ,グンマケン,ウエノムラ,false,0
103675,10367,群馬県,神流町,ｸﾞﾝﾏｹﾝ,ｶﾝﾅﾏﾁ,グンマケン,カンナマチ,false,0
103829,10382,群馬県,下仁田町,ｸﾞﾝﾏｹﾝ,ｼﾓﾆﾀﾏﾁ,グンマケン,シモニタマチ,false,0
103837,10383,群馬県,南牧村,ｸﾞﾝﾏｹﾝ,ﾅﾝﾓｸﾑﾗ,グンマケン,ナンモクムラ,false,0
103845,10384,群馬県,甘楽町,ｸﾞﾝﾏｹﾝ,ｶﾝﾗﾏﾁ,グンマケン,カンラマチ,false,0
104213,10421,群馬県,中之条町,ｸﾞﾝﾏｹﾝ,ﾅｶﾉｼﾞﾖｳﾏﾁ,グンマケン,ナカノジヨウマチ,false,0
104248,10424,群馬県,長野原町,ｸﾞﾝﾏｹﾝ,ﾅｶﾞﾉﾊﾗﾏﾁ,グンマケン,ナガノハラマチ,false,0
104256,10425,群馬県,嬬恋村,ｸﾞﾝﾏｹﾝ,ﾂﾏｺﾞｲﾑﾗ,グンマケン,ツマゴイムラ,false,0
104264,10426,群馬県,草津町,ｸﾞﾝﾏｹﾝ,ｸｻﾂﾏﾁ,グンマケン,クサツマチ,false,0
104281,10428,群馬県,高山村,ｸﾞﾝﾏｹﾝ,ﾀｶﾔﾏﾑﾗ,グンマケン,タカヤマムラ,false,0
104299,10429,群馬県,東吾妻町,ｸﾞﾝﾏｹﾝ,ﾋｶﾞｼｱｶﾞﾂﾏﾏﾁ,グンマケン,ヒガシアガツママチ,false,0
104434,10443,群馬県,片品村,ｸﾞﾝﾏｹﾝ,ｶﾀｼﾅﾑﾗ,グンマケン,カタシナムラ,false,0
104442,10444,群馬県,川場村,ｸﾞﾝﾏｹﾝ,ｶﾜﾊﾞﾑﾗ,グンマケン,カワバムラ,false,0
104485,10448,群馬県,昭和村,ｸﾞﾝﾏｹﾝ,ｼｮｳﾜﾑﾗ,グンマケン,ショウワムラ,false,0
104493,10449,群馬県,みなかみ町,ｸﾞﾝﾏｹﾝ,ﾐﾅｶﾐﾏﾁ,グンマケン,ミナカミマチ,false,0
104647,10464,群馬県,玉村町,ｸﾞﾝﾏｹﾝ,ﾀﾏﾑﾗﾏﾁ,グンマケン,タマムラマチ,false,0
105210,10521,群馬県,板倉町,ｸﾞﾝﾏｹﾝ,ｲﾀｸﾗﾏﾁ,グンマケン,イタクラマチ,false,0
105228,10522,群馬県,明和町,ｸﾞﾝﾏｹﾝ,ﾒｲﾜﾏﾁ,グンマケン,メイワマチ,false,0
105236,10523,群馬県,千代田町,ｸﾞﾝﾏｹﾝ,ﾁﾖﾀﾞﾏﾁ,グンマケン,チヨダマチ,false,0
105244,10524,群馬県,大泉町,ｸﾞﾝﾏｹﾝ,ｵｵｲｽﾞﾐﾏﾁ,グンマケン,オオイズミマチ,false,0
105252,10525,群馬県,邑楽町,ｸﾞﾝﾏｹﾝ,ｵｳﾗﾏﾁ,グンマケン,オウラマチ,false,0
110001,11000,埼玉県,,ｻｲﾀﾏｹﾝ,,サイタマケン,,false,0
111007,11100,埼玉県,さいたま市,ｻｲﾀﾏｹﾝ,ｻｲﾀﾏｼ,サイタマケン,サイタマシ,true,1
112011,11201,埼玉県,川越市,ｻｲﾀﾏｹﾝ,ｶﾜｺﾞｴｼ,サイタマケン,カワゴエシ,false,0
112020,11202,埼玉県,熊谷市,ｻｲﾀﾏｹﾝ,ｸﾏｶﾞﾔｼ,サイタマケン,クマガヤシ,false,0
112038,11203,埼玉県,川口市,ｻｲﾀﾏｹﾝ,ｶﾜｸﾞﾁｼ,サイタマケン,カワグチシ,false,0
112062,11206,埼玉県,行田市,ｻｲﾀﾏｹﾝ,ｷﾞﾖｳﾀﾞｼ,サイタマケン,ギヨウダシ,false,0
112071,11207,埼玉県,秩父市,ｻｲﾀﾏｹﾝ,ﾁﾁﾌﾞｼ,サイタマケン,チチブシ,false,0
112089,11208,埼玉県,所沢市,ｻｲﾀﾏｹﾝ,ﾄｺﾛｻﾞﾜｼ,サイタマケン,トコロザワシ,false,0
112097,11209,埼玉県,飯能市,ｻｲﾀﾏｹﾝ,ﾊﾝﾉｳｼ,サイタマケン,ハンノウシ,false,0
112101,11210,埼玉県,加須市,ｻｲﾀﾏｹﾝ,ｶｿﾞｼ,サイタマケン,カゾシ,false,0
112119,11211,埼玉県,本庄市,ｻｲﾀﾏｹﾝ,ﾎﾝｼﾞﾖｳｼ,サイタマケン,ホンジヨウシ,false,0
112127,11212,埼玉県,東松山市,ｻｲﾀﾏｹﾝ,ﾋｶﾞｼﾏﾂﾔﾏｼ,サイタマケン,ヒガシマツヤマシ,false,0
112143,11214,埼玉県,春日部市,ｻｲﾀﾏｹﾝ,ｶｽｶﾍﾞｼ,サイタマケン,カスカベシ,false,0
112151,11215,埼玉県,狭山市,ｻｲﾀﾏｹﾝ,ｻﾔﾏｼ,サイタマケン,サヤマシ,false,0
112160,11216,埼玉県,羽生市,ｻｲﾀﾏｹﾝ,ﾊﾆﾕｳｼ,サイタマケン,ハニユウシ,false,0
112178,11217,埼玉県,鴻巣市,ｻｲﾀﾏｹﾝ,ｺｳﾉｽｼ,サイタマケン,コウノスシ,false,0
112186,11218,埼玉県,深谷市,ｻｲﾀﾏｹﾝ,ﾌｶﾔｼ,サイタマケン,フカヤシ,false,0
112194,11219,埼玉県,上尾市,ｻｲﾀﾏｹﾝ,ｱｹﾞｵｼ,サイタマケン,アゲオシ,false,0
112216,11221,埼玉県,草加市,ｻｲﾀﾏｹﾝ,ｿｳｶｼ,サイタマケン,ソウカシ,false,0
112224,11222,埼玉県,越谷市,ｻｲﾀﾏｹﾝ,ｺｼｶﾞﾔｼ,サイタマケン,コシガヤシ,false,0
112232,11223,埼玉県,蕨市,ｻｲﾀﾏｹﾝ,ﾜﾗﾋﾞｼ,サイタマケン,ワラビシ,false,0
112241,11224,埼玉県,戸田市,ｻｲﾀﾏｹﾝ,ﾄﾀﾞｼ,サイタマケン,トダシ,false,0
112259,11225,埼玉県,入間市,ｻｲﾀﾏｹﾝ,ｲﾙﾏｼ,サイタマケン,イルマシ,false,0
112275,11227,埼玉県,朝霞市,ｻｲﾀﾏｹﾝ,ｱｻｶｼ,サイタマケン,アサカシ,false,0
112283,11228,埼玉県,志木市,ｻｲﾀﾏｹﾝ,ｼｷｼ,サイタマケン,シキシ,false,0
112291,11229,埼玉県,和光市,ｻｲﾀﾏｹﾝ,ﾜｺｳｼ,サイタマケン,ワコウシ,false,0
112305,11230,埼玉県,新座市,ｻｲﾀﾏｹﾝ,ﾆｲｻﾞｼ,サイタマケン,ニイザシ,false,0
112313,11231,埼玉県,桶川市,ｻｲﾀﾏｹﾝ,ｵｹｶﾞﾜｼ,サイタマケン,オケガワシ,false,0
112321,11232,埼玉県,久喜市,ｻｲﾀﾏｹﾝ,ｸｷｼ,サイタマケン,クキシ,false,0
112330,11233,埼玉県,北本市,ｻｲﾀﾏｹﾝ,ｷﾀﾓﾄｼ,サイタマケン,キタモトシ,false,0
112348,11234,埼玉県,八潮市,ｻｲﾀﾏｹﾝ,ﾔｼｵｼ,サイタマケン,ヤシオシ,false,0
112356,11235,埼玉県,富士見市,ｻｲﾀﾏｹﾝ,ﾌｼﾞﾐｼ,サイタマケン,フジミシ,false,0
112372,11237,埼玉県,三郷市,ｻｲﾀﾏｹﾝ,ﾐｻﾄｼ,サイタマケン,ミサトシ,false,0
112381,11238,埼玉県,蓮田市,ｻｲﾀﾏｹﾝ,ﾊｽﾀﾞｼ,サイタマケン,ハスダシ,false,0
112399,11239,埼玉県,坂戸市,ｻｲﾀﾏｹﾝ,ｻｶﾄﾞｼ,サイタマケン,サカドシ,false,0
112402,11240,埼玉県,幸手市,ｻｲﾀﾏｹﾝ,ｻｯﾃｼ,サイタマケン,サッテシ,false,0
112411,11241,埼玉県,鶴ヶ島市,ｻｲﾀﾏｹﾝ,ﾂﾙｶﾞｼﾏｼ,サイタマケン,ツルガシマシ,false,0
112429,11242,埼玉県,日高市,ｻｲﾀﾏｹﾝ,ﾋﾀﾞｶｼ,サイタマケン,ヒダカシ,false,0
112437,11243,埼玉県,吉川市,ｻｲﾀﾏｹﾝ,ﾖｼｶﾜｼ,サイタマケン,ヨシカワシ,false,0
112453,11245,埼玉県,ふじみ野市,ｻｲﾀﾏｹﾝ,ﾌｼﾞﾐﾉｼ,サイタマケン,フジミノシ,false,0
112461,11246,埼玉県,白岡市,ｻｲﾀﾏｹﾝ,ｼﾗｵｶｼ,サイタマケン,シラオカシ,false,0
113018,11301,埼玉県,伊奈町,ｻｲﾀﾏｹﾝ,ｲﾅﾏﾁ,サイタマケン,イナマチ,false,0
113247,11324,埼玉県,三芳町,ｻｲﾀﾏｹﾝ,ﾐﾖｼﾏﾁ,サイタマケン,ミヨシマチ,false,0
113263,11326,埼玉県,毛呂山町,ｻｲﾀﾏｹﾝ,ﾓﾛﾔﾏﾏﾁ,サイタマケン,モロヤママチ,false,0
113271,11327,埼玉県,越生町,ｻｲﾀﾏｹﾝ,ｵｺﾞｾﾏﾁ,サイタマケン,オゴセマチ,false,0
113417,11341,埼玉県,滑川町,ｻｲﾀﾏｹﾝ,ﾅﾒｶﾞﾜﾏﾁ,サイタマケン,ナメガワマチ,false,0
113425,11342,埼玉県,嵐山町,ｻｲﾀﾏｹﾝ,ﾗﾝｻﾞﾝﾏﾁ,サイタマケン,ランザンマチ,false,0
113433,11343,埼玉県,小川町,ｻｲﾀﾏｹﾝ,ｵｶﾞﾜﾏﾁ,サイタマケン,オガワマチ,false,0
113468,11346,埼玉県,川島町,ｻｲﾀﾏｹﾝ,ｶﾜｼﾞﾏﾏﾁ,サイタマケン,カワジママチ,false,0
113476,11347,埼玉県,吉見町,ｻｲﾀﾏｹﾝ,ﾖｼﾐﾏﾁ,サイタマケン,ヨシミマチ,false,0
113484,11348,埼玉県,鳩山町,ｻｲﾀﾏｹﾝ,ﾊﾄﾔﾏﾏﾁ,サイタマケン,ハトヤママチ,false,0
113492,11349,埼玉県,ときがわ町,ｻｲﾀﾏｹﾝ,ﾄｷｶﾞﾜﾏﾁ,サイタマケン,トキガワマチ,false,0
113611,11361,埼玉県,横瀬町,ｻｲﾀﾏｹﾝ,ﾖｺｾﾞﾏﾁ,サイタマケン,ヨコゼマチ,false,0
113620,11362,埼玉県,皆野町,ｻｲﾀﾏｹﾝ,ﾐﾅﾉﾏﾁ,サイタマケン,ミナノマチ,false,0
113638,11363,埼玉県,長瀞町,ｻｲﾀﾏｹﾝ,ﾅｶﾞﾄﾛﾏﾁ,サイタマケン,ナガトロマチ,false,0
113654,11365,埼玉県,小鹿野町,ｻｲﾀﾏｹﾝ,ｵｶﾞﾉﾏﾁ,サイタマケン,オガノマチ,false,0
113697,11369,埼玉県,東秩父村,ｻｲﾀﾏｹﾝ,ﾋｶﾞｼﾁﾁﾌﾞﾑﾗ,サイタマケン,ヒガシチチブムラ,false,0
113816,11381,埼玉県,美里町,ｻｲﾀﾏｹﾝ,ﾐｻﾄﾏﾁ,サイタマケン,ミサトマチ,false,0
113832,11383,埼玉県,神川町,ｻｲﾀﾏｹﾝ,ｶﾐｶﾜﾏﾁ,サイタマケン,カミカワマチ,false,0
113859,11385,埼玉県,上里町,ｻｲﾀﾏｹﾝ,ｶﾐｻﾄﾏﾁ,サイタマケン,カミサトマチ,false,0
114081,11408,埼玉県,寄居町,ｻｲﾀﾏｹﾝ,ﾖﾘｲﾏﾁ,サイタマケン,ヨリイマチ,false,0
114421,11442,埼玉県,宮代町,ｻｲﾀﾏｹﾝ,ﾐﾔｼﾛﾏﾁ,サイタマケン,ミヤシロマチ,false,0
114642,11464,埼玉県,杉戸町,ｻｲﾀﾏｹﾝ,ｽｷﾞﾄﾏﾁ,サイタマケン,スギトマチ,false,0
114651,11465,埼玉県,松伏町,ｻｲﾀﾏｹﾝ,ﾏﾂﾌﾞｼﾏﾁ,サイタマケン,マツブシマチ,false,0
120006,12000,千葉県,,ﾁﾊﾞｹﾝ,,チバケン,,false,0
121002,12100,千葉県,千葉市,ﾁﾊﾞｹﾝ,ﾁﾊﾞｼ,チバケン,チバシ,true,1
122025,12202,千葉県,銚子市,ﾁﾊﾞｹﾝ,ﾁｮｳｼｼ,チバケン,チョウシシ,false,0
122033,12203,千葉県,市川市,ﾁﾊﾞｹﾝ,ｲﾁｶﾜｼ,チバケン,イチカワシ,false,0
122041,12204,千葉県,船橋市,ﾁﾊﾞｹﾝ,ﾌﾅﾊﾞｼｼ,チバケン,フナバシシ,false,0
122050,12205,千葉県,館山市,ﾁﾊﾞｹﾝ,ﾀﾃﾔﾏｼ,チバケン,タテヤマシ,false,0
122068,12206,千葉県,木更津市,ﾁﾊﾞｹﾝ,ｷｻﾗﾂﾞｼ,チバケン,キサラヅシ,false,0
122076,12207,千葉県,松戸市,ﾁﾊﾞｹﾝ,ﾏﾂﾄﾞｼ,チバケン,マツドシ,false,0
122084,12208,千葉県,野田市,ﾁﾊﾞｹﾝ,ﾉﾀﾞｼ,チバケン,ノダシ,false,0
122106,12210,千葉県,茂原市,ﾁﾊﾞｹﾝ,ﾓﾊﾞﾗｼ,チバケン,モバラシ,false,0
122114,12211,千葉県,成田市,ﾁﾊﾞｹﾝ,ﾅﾘﾀｼ,チバケン,ナリタシ,false,0
122122,12212,千葉県,佐倉市,ﾁﾊﾞｹﾝ,ｻｸﾗｼ,チバケン,サクラシ,false,0
122131,12213,千葉県,東金市,ﾁﾊﾞｹﾝ,ﾄｳｶﾞﾈｼ,チバケン,トウガネシ,false,0
122157,12215,千葉県,旭市,ﾁﾊﾞｹﾝ,ｱｻﾋｼ,チバケン,アサヒシ,false,0
122165,12216,千葉県,習志野市,ﾁﾊﾞｹﾝ,ﾅﾗｼﾉｼ,チバケン,ナラシノシ,false,0
122173,12217,千葉県,柏市,ﾁﾊﾞｹﾝ,ｶｼﾜｼ,チバケン,カシワシ,false,0
122181,12218,千葉県,勝浦市,ﾁﾊﾞｹﾝ,ｶﾂｳﾗｼ,チバケン,カツウラシ,false,0
122190,12219,千葉県,市原市,ﾁﾊﾞｹﾝ,ｲﾁﾊﾗｼ,チバケン,イチハラシ,false,0
122203,12220,千葉県,流山市,ﾁﾊﾞｹﾝ,ﾅｶﾞﾚﾔﾏｼ,チバケン,ナガレヤマシ,false,0
122211,12221,千葉県,八千代市,ﾁﾊﾞｹﾝ,ﾔﾁﾖｼ,チバケン,ヤチヨシ,false,0
122220,12222,千葉県,我孫子市,ﾁﾊﾞｹﾝ,ｱﾋﾞｺｼ,チバケン,アビコシ,false,0
122238,12223,千葉県,鴨川市,ﾁﾊﾞｹﾝ,ｶﾓｶﾞﾜｼ,チバケン,カモガワシ,false,0
122246,12224,千葉県,鎌ケ谷市,ﾁﾊﾞｹﾝ,ｶﾏｶﾞﾔｼ,チバケン,カマガヤシ,false,0
122254,12225,千葉県,君津市,ﾁﾊﾞｹﾝ,ｷﾐﾂｼ,チバケン,キミツシ,false,0
122262,12226,千葉県,富津市,ﾁﾊﾞｹﾝ,ﾌｯﾂｼ,チバケン,フッツシ,false,0
122271,12227,千葉県,浦安市,ﾁﾊﾞｹﾝ,ｳﾗﾔｽｼ,チバケン,ウラヤスシ,false,0
122289,12228,千葉県,四街道市,ﾁﾊﾞｹﾝ,ﾖﾂｶｲﾄﾞｳｼ,チバケン,ヨツカイドウシ,false,0
122297,12229,千葉県,袖ケ浦市,ﾁﾊﾞｹﾝ,ｿﾃﾞｶﾞｳﾗｼ,チバケン,ソデガウラシ,false,0
122301,12230,千葉県,八街市,ﾁﾊﾞｹﾝ,ﾔﾁﾏﾀｼ,チバケン,ヤチマタシ,false,0
122319,12231,千葉県,印西市,ﾁﾊﾞｹﾝ,ｲﾝｻﾞｲｼ,チバケン,インザイシ,false,0
122327,12232,千葉県,白井市,ﾁﾊﾞｹﾝ,ｼﾛｲｼ,チバケン,シロイシ,false,0
122335,12233,千葉県,富里市,ﾁﾊﾞｹﾝ,ﾄﾐｻﾄｼ,チバケン,トミサトシ,false,0
122343,12234,千葉県,南房総市,ﾁﾊﾞｹﾝ,ﾐﾅﾐﾎﾞｳｿｳｼ,チバケン,ミナミボウソウシ,false,0
122351,12235,千葉県,匝瑳市,ﾁﾊﾞｹﾝ,ｿｳｻｼ,チバケン,ソウサシ,false,0
122360,12236,千葉県,香取市,ﾁﾊﾞｹﾝ,ｶﾄﾘｼ,チバケン,カトリシ,false,0
122378,12237,千葉県,山武市,ﾁﾊﾞｹﾝ,ｻﾝﾑｼ,チバケン,サンムシ,false,0
122386,12238,千葉県,いすみ市,ﾁﾊﾞｹﾝ,ｲｽﾐｼ,チバケン,イスミシ,false,0
122394,12239,千葉県,大網白里市,ﾁﾊﾞｹﾝ,ｵｵｱﾐｼﾗｻﾄｼ,チバケン,オオアミシラサトシ,false,0
123226,12322,千葉県,酒々井町,ﾁﾊﾞｹﾝ,ｼｽｲﾏﾁ,チバケン,シスイマチ,false,0
123293,12329,千葉県,栄町,ﾁﾊﾞｹﾝ,ｻｶｴﾏﾁ,チバケン,サカエマチ,false,0
123421,12342,千葉県,神崎町,ﾁﾊﾞｹﾝ,ｺｳｻﾞｷﾏﾁ,チバケン,コウザキマチ,false,0
123471,12347,千葉県,多古町,ﾁﾊﾞｹﾝ,ﾀｺﾏﾁ,チバケン,タコマチ,false,0
123498,12349,千葉県,東庄町,ﾁﾊﾞｹﾝ,ﾄｳﾉｼｮｳﾏﾁ,チバケン,トウノショウマチ,false,0
124036,12403,千葉県,九十九里町,ﾁﾊﾞｹﾝ,ｸｼﾞﾕｳｸﾘﾏﾁ,チバケン,クジユウクリマチ,false,0
124095,12409,千葉県,芝山町,ﾁﾊﾞｹﾝ,ｼﾊﾞﾔﾏﾏﾁ,チバケン,シバヤママチ,false,0
124109,12410,千葉県,横芝光町,ﾁﾊﾞｹﾝ,ﾖｺｼﾊﾞﾋｶﾘﾏﾁ,チバケン,ヨコシバヒカリマチ,false,0
124214,12421,千葉県,一宮町,ﾁﾊﾞｹﾝ,ｲﾁﾉﾐﾔﾏﾁ,チバケン,イチノミヤマチ,false,0
124222,12422,千葉県,睦沢町,ﾁﾊﾞｹﾝ,ﾑﾂｻﾞﾜﾏﾁ,チバケン,ムツザワマチ,false,0
124231,12423,千葉県,長生村,ﾁﾊﾞｹﾝ,ﾁｮｳｾｲﾑﾗ,チバケン,チョウセイムラ,false,0
124249,12424,千葉県,白子町,ﾁﾊﾞｹﾝ,ｼﾗｺﾏﾁ,チバケン,シラコマチ,false,0
124265,12426,千葉県,長柄町,ﾁﾊﾞｹﾝ,ﾅｶﾞﾗﾏﾁ,チバケン,ナガラマチ,false,0
124273,12427,千葉県,長南町,ﾁﾊﾞｹﾝ,ﾁｮｳﾅﾝﾏﾁ,チバケン,チョウナンマチ,false,0
124419,12441,千葉県,大多喜町,ﾁﾊﾞｹﾝ,ｵｵﾀｷﾏﾁ,チバケン,オオタキマチ,false,0
